gene_id	group	label	orthogroup	is_wgd	is_duplicate	is_singleton	family_size	dup_mode	function_class	age
g006247	crop5	0	OG04313	0	1	0	9	transposed	kinase	4
g006248	crop5	0	OG04068	0	1	0	11	transposed	kinase	1
g006249	crop5	0	OG04288	0	1	0	3	dispersed	kinase	4
g006250	crop5	0	OG04262	0	1	0	4	tandem	TF	1
g006251	crop5	0	OG04309	1	1	0	6	wgd	defense	4
g006252	crop5	0	OG04013	0	1	0	6	transposed	enzyme	1
g006253	crop5	0	OG04266	0	1	0	7	dispersed	other	4
g006254	crop5	0	OG04202	0	1	0	6	dispersed	TF	2
g006255	crop5	0	OG04323	0	1	0	2	dispersed	TF	3
g006256	crop5	0	OG04118	0	1	0	2	dispersed	transporter	1
g006257	crop5	0	OG04049	0	1	0	9	transposed	TF	1
g006258	crop5	0	OG04140	0	1	0	4	transposed	transporter	1
g006259	crop5	0	OG04283	0	1	0	9	tandem	enzyme	1
g006260	crop5	0	OG04087	1	1	0	8	wgd	TF	2
g006261	crop5	0	OG04203	0	0	1	1	singleton	other	2
g006262	crop5	0	OG04283	0	0	1	1	singleton	other	3
g006263	crop5	0	OG04362	1	1	0	2	wgd	other	4
g006264	crop5	0	OG04298	0	1	0	5	dispersed	hormone	4
g006265	crop5	0	OG04232	1	1	0	5	wgd	other	1
g006266	crop5	0	OG04246	1	1	0	10	wgd	TF	4
g006267	crop5	0	OG04259	0	0	1	1	singleton	other	2
g006268	crop5	0	OG04249	0	1	0	3	proximal	other	4
g006269	crop5	0	OG04140	0	1	0	7	dispersed	TF	2
g006270	crop5	0	OG04054	0	1	0	6	tandem	defense	1
g006271	crop5	0	OG04347	1	1	0	7	wgd	transporter	2
g006272	crop5	0	OG04077	0	1	0	5	proximal	defense	1
g006273	crop5	0	OG04208	1	1	0	3	wgd	enzyme	2
g006274	crop5	0	OG04363	0	1	0	8	transposed	hormone	3
g006275	crop5	0	OG04187	1	1	0	9	wgd	TF	4
g006276	crop5	0	OG04241	0	1	0	3	tandem	defense	2
g006277	crop5	0	OG04249	1	1	0	4	wgd	enzyme	4
g006278	crop5	0	OG04319	0	1	0	7	transposed	hormone	4
g006279	crop5	0	OG04067	0	1	0	7	proximal	TF	2
g006280	crop5	0	OG04233	1	1	0	2	wgd	hormone	4
g006281	crop5	0	OG04333	0	1	0	10	transposed	transporter	4
g006282	crop5	0	OG04250	0	1	0	6	dispersed	defense	3
g006283	crop5	0	OG04195	1	1	0	4	wgd	enzyme	4
g006284	crop5	0	OG04170	1	1	0	7	wgd	other	2
g006285	crop5	0	OG04035	1	1	0	5	wgd	other	4
g006286	crop5	0	OG04058	1	1	0	9	wgd	other	1
g006287	crop5	0	OG04110	0	1	0	10	proximal	enzyme	3
g006288	crop5	1	OG04297	1	1	0	3	wgd	TF	4
g006289	crop5	0	OG04110	0	1	0	4	proximal	defense	2
g006290	crop5	0	OG04218	1	1	0	2	wgd	kinase	1
g006291	crop5	0	OG04289	0	1	0	7	tandem	defense	3
g006292	crop5	0	OG04349	1	1	0	5	wgd	hormone	4
g006293	crop5	0	OG04341	0	0	1	1	singleton	hormone	4
g006294	crop5	0	OG04292	0	1	0	11	transposed	hormone	3
g006295	crop5	0	OG04359	0	1	0	7	transposed	transporter	1
g006296	crop5	0	OG04024	0	1	0	11	dispersed	hormone	4
g006297	crop5	0	OG04300	1	1	0	4	wgd	other	4
g006298	crop5	0	OG04059	0	1	0	2	transposed	transporter	2
g006299	crop5	0	OG04378	1	1	0	4	wgd	TF	3
g006300	crop5	0	OG04333	0	1	0	8	dispersed	TF	3
g006301	crop5	0	OG04095	0	0	1	1	singleton	kinase	3
g006302	crop5	0	OG04055	0	1	0	7	transposed	defense	1
g006303	crop5	0	OG04034	1	1	0	8	wgd	defense	4
g006304	crop5	0	OG04277	0	0	1	1	singleton	defense	2
g006305	crop5	0	OG04138	1	1	0	9	wgd	TF	2
g006306	crop5	0	OG04014	0	1	0	3	proximal	defense	2
g006307	crop5	0	OG04176	0	1	0	9	transposed	enzyme	4
g006308	crop5	0	OG04106	1	1	0	7	wgd	defense	3
g006309	crop5	0	OG04324	0	1	0	4	transposed	kinase	1
g006310	crop5	0	OG04369	0	1	0	5	tandem	enzyme	4
g006311	crop5	0	OG04078	0	1	0	2	tandem	enzyme	2
g006312	crop5	0	OG04154	0	0	1	1	singleton	defense	3
g006313	crop5	0	OG04078	0	0	1	1	singleton	TF	1
g006314	crop5	0	OG04307	0	0	1	1	singleton	other	2
g006315	crop5	0	OG04061	0	1	0	7	transposed	transporter	4
g006316	crop5	0	OG04037	0	1	0	3	dispersed	kinase	3
g006317	crop5	0	OG04371	0	1	0	10	tandem	enzyme	2
g006318	crop5	0	OG04084	1	1	0	8	wgd	transporter	2
g006319	crop5	0	OG04131	0	1	0	4	tandem	defense	4
g006320	crop5	0	OG04319	0	1	0	9	transposed	other	3
g006321	crop5	0	OG04352	1	1	0	11	wgd	hormone	4
g006322	crop5	0	OG04008	0	1	0	3	dispersed	other	1
g006323	crop5	0	OG04389	1	1	0	5	wgd	TF	4
g006324	crop5	0	OG04309	0	1	0	2	dispersed	TF	2
g006325	crop5	0	OG04319	0	1	0	10	transposed	transporter	3
g006326	crop5	0	OG04346	0	1	0	8	proximal	enzyme	4
g006327	crop5	0	OG04018	0	0	1	1	singleton	hormone	1
g006328	crop5	0	OG04105	0	1	0	5	proximal	TF	4
g006329	crop5	0	OG04378	0	0	1	1	singleton	kinase	2
g006330	crop5	0	OG04161	1	1	0	9	wgd	TF	1
g006331	crop5	0	OG04182	1	1	0	2	wgd	defense	2
g006332	crop5	0	OG04193	1	1	0	9	wgd	transporter	4
g006333	crop5	0	OG04115	1	1	0	7	wgd	TF	3
g006334	crop5	0	OG04053	1	1	0	2	wgd	TF	4
g006335	crop5	0	OG04053	0	1	0	4	tandem	defense	1
g006336	crop5	0	OG04366	1	1	0	4	wgd	hormone	3
g006337	crop5	0	OG04162	1	1	0	4	wgd	other	3
g006338	crop5	0	OG04082	0	1	0	8	proximal	other	4
g006339	crop5	0	OG04041	1	1	0	10	wgd	TF	1
g006340	crop5	0	OG04085	0	1	0	2	transposed	transporter	2
g006341	crop5	0	OG04356	0	0	1	1	singleton	hormone	4
g006342	crop5	0	OG04271	0	1	0	6	dispersed	transporter	1
g006343	crop5	0	OG04305	1	1	0	5	wgd	TF	1
g006344	crop5	0	OG04212	0	1	0	7	proximal	defense	3
g006345	crop5	0	OG04033	1	1	0	8	wgd	TF	2
g006346	crop5	0	OG04260	0	1	0	6	transposed	enzyme	2
g006347	crop5	0	OG04007	0	0	1	1	singleton	kinase	2
g006348	crop5	0	OG04093	0	1	0	8	tandem	defense	3
g006349	crop5	0	OG04339	0	0	1	1	singleton	defense	4
g006350	crop5	0	OG04291	0	1	0	3	tandem	enzyme	2
g006351	crop5	0	OG04019	0	0	1	1	singleton	hormone	2
g006352	crop5	0	OG04374	0	1	0	8	proximal	enzyme	4
g006353	crop5	0	OG04257	1	1	0	10	wgd	kinase	3
g006354	crop5	0	OG04066	1	1	0	5	wgd	enzyme	2
g006355	crop5	0	OG04312	1	1	0	6	wgd	transporter	3
g006356	crop5	0	OG04026	0	0	1	1	singleton	hormone	3
g006357	crop5	0	OG04117	0	1	0	3	transposed	kinase	4
g006358	crop5	0	OG04396	0	1	0	2	proximal	transporter	2
g006359	crop5	0	OG04206	1	1	0	8	wgd	other	4
g006360	crop5	0	OG04119	1	1	0	10	wgd	enzyme	1
g006361	crop5	1	OG04057	1	1	0	6	wgd	other	3
g006362	crop5	0	OG04284	1	1	0	4	wgd	enzyme	4
g006363	crop5	0	OG04336	1	1	0	7	wgd	hormone	1
g006364	crop5	0	OG04000	0	1	0	10	transposed	other	4
g006365	crop5	0	OG04300	0	1	0	5	dispersed	hormone	2
g006366	crop5	0	OG04029	0	1	0	8	tandem	transporter	4
g006367	crop5	0	OG04361	0	1	0	3	tandem	hormone	1
g006368	crop5	0	OG04199	0	1	0	3	transposed	defense	1
g006369	crop5	0	OG04315	1	1	0	7	wgd	kinase	4
g006370	crop5	0	OG04307	1	1	0	10	wgd	other	1
g006371	crop5	0	OG04236	1	1	0	9	wgd	hormone	2
g006372	crop5	0	OG04366	0	1	0	10	dispersed	TF	4
g006373	crop5	0	OG04388	0	1	0	9	dispersed	enzyme	3
g006374	crop5	0	OG04380	0	1	0	10	dispersed	other	3
g006375	crop5	0	OG04305	0	1	0	2	dispersed	hormone	1
g006376	crop5	0	OG04271	0	1	0	6	dispersed	TF	3
g006377	crop5	0	OG04136	1	1	0	8	wgd	TF	3
g006378	crop5	0	OG04117	0	1	0	3	proximal	defense	2
g006379	crop5	0	OG04233	0	1	0	11	transposed	defense	3
g006380	crop5	0	OG04342	0	1	0	11	dispersed	hormone	2
g006381	crop5	0	OG04197	0	1	0	9	dispersed	kinase	4
g006382	crop5	0	OG04303	0	1	0	10	transposed	transporter	1
g006383	crop5	0	OG04187	0	1	0	9	dispersed	enzyme	2
g006384	crop5	0	OG04106	0	1	0	3	transposed	defense	3
g006385	crop5	0	OG04063	1	1	0	9	wgd	TF	2
g006386	crop5	0	OG04256	0	1	0	7	transposed	TF	4
g006387	crop5	0	OG04224	0	1	0	11	tandem	defense	1
g006388	crop5	0	OG04009	0	0	1	1	singleton	enzyme	2
g006389	crop5	0	OG04064	0	1	0	11	tandem	defense	1
g006390	crop5	0	OG04075	0	1	0	11	tandem	transporter	3
g006391	crop5	0	OG04059	0	1	0	5	transposed	defense	3
g006392	crop5	0	OG04290	0	1	0	9	proximal	defense	2
g006393	crop5	0	OG04057	0	1	0	9	dispersed	defense	1
g006394	crop5	0	OG04128	0	1	0	2	dispersed	defense	4
g006395	crop5	0	OG04143	0	1	0	4	transposed	TF	2
g006396	crop5	0	OG04312	0	1	0	3	tandem	enzyme	4
g006397	crop5	0	OG04133	1	1	0	8	wgd	TF	1
g006398	crop5	0	OG04181	0	1	0	4	dispersed	kinase	4
g006399	crop5	0	OG04257	1	1	0	9	wgd	TF	2
g006400	crop5	0	OG04246	0	1	0	2	dispersed	defense	1
g006401	crop5	0	OG04322	0	1	0	10	dispersed	enzyme	3
g006402	crop5	0	OG04174	0	1	0	2	dispersed	TF	1
g006403	crop5	0	OG04128	1	1	0	10	wgd	other	3
g006404	crop5	0	OG04096	0	1	0	8	proximal	enzyme	1
g006405	crop5	0	OG04042	1	1	0	6	wgd	TF	2
g006406	crop5	0	OG04074	0	1	0	8	tandem	transporter	3
g006407	crop5	0	OG04202	0	1	0	4	transposed	transporter	2
g006408	crop5	0	OG04179	0	1	0	10	tandem	enzyme	2
g006409	crop5	0	OG04310	0	0	1	1	singleton	defense	2
g006410	crop5	0	OG04338	1	1	0	4	wgd	other	2
g006411	crop5	1	OG04192	1	1	0	6	wgd	hormone	3
g006412	crop5	0	OG04151	0	1	0	8	transposed	transporter	4
g006413	crop5	0	OG04230	0	0	1	1	singleton	TF	1
g006414	crop5	0	OG04007	1	1	0	2	wgd	kinase	3
g006415	crop5	0	OG04376	1	1	0	7	wgd	hormone	3
g006416	crop5	0	OG04398	1	1	0	3	wgd	TF	4
g006417	crop5	0	OG04090	0	1	0	11	tandem	transporter	2
g006418	crop5	0	OG04185	0	1	0	8	dispersed	enzyme	2
g006419	crop5	0	OG04094	0	1	0	10	transposed	TF	2
g006420	crop5	0	OG04154	1	1	0	9	wgd	other	2
g006421	crop5	0	OG04202	0	1	0	2	dispersed	other	1
g006422	crop5	0	OG04215	0	1	0	10	proximal	transporter	4
g006423	crop5	0	OG04357	1	1	0	8	wgd	enzyme	4
g006424	crop5	1	OG04121	0	1	0	8	transposed	other	4
g006425	crop5	0	OG04086	0	1	0	10	tandem	hormone	3
g006426	crop5	0	OG04104	0	1	0	3	dispersed	transporter	3
g006427	crop5	0	OG04058	0	1	0	10	tandem	transporter	3
g006428	crop5	0	OG04327	0	1	0	4	dispersed	defense	2
g006429	crop5	0	OG04140	0	1	0	7	tandem	enzyme	4
g006430	crop5	0	OG04346	0	0	1	1	singleton	transporter	4
g006431	crop5	0	OG04120	1	1	0	8	wgd	hormone	1
g006432	crop5	0	OG04251	0	1	0	10	tandem	kinase	3
g006433	crop5	0	OG04049	0	1	0	6	transposed	transporter	4
g006434	crop5	0	OG04107	1	1	0	11	wgd	other	3
g006435	crop5	0	OG04393	0	1	0	6	transposed	defense	3
g006436	crop5	0	OG04227	1	1	0	10	wgd	defense	4
g006437	crop5	0	OG04392	0	1	0	7	transposed	transporter	4
g006438	crop5	0	OG04395	0	1	0	3	transposed	kinase	2
g006439	crop5	0	OG04075	1	1	0	5	wgd	other	3
g006440	crop5	0	OG04246	1	1	0	6	wgd	enzyme	1
g006441	crop5	0	OG04295	1	1	0	11	wgd	kinase	4
g006442	crop5	0	OG04008	1	1	0	11	wgd	hormone	1
g006443	crop5	0	OG04036	1	1	0	5	wgd	hormone	3
g006444	crop5	0	OG04163	0	1	0	4	tandem	enzyme	1
g006445	crop5	0	OG04237	1	1	0	4	wgd	transporter	4
g006446	crop5	0	OG04204	0	1	0	3	transposed	kinase	1
g006447	crop5	0	OG04038	1	1	0	5	wgd	enzyme	3
g006448	crop5	0	OG04050	1	1	0	11	wgd	other	1
g006449	crop5	0	OG04399	1	1	0	6	wgd	transporter	1
g006450	crop5	0	OG04197	0	1	0	9	transposed	hormone	2
g006451	crop5	0	OG04010	0	1	0	8	dispersed	transporter	4
g006452	crop5	0	OG04067	1	1	0	9	wgd	TF	4
g006453	crop5	0	OG04051	0	1	0	8	proximal	enzyme	2
g006454	crop5	0	OG04146	0	1	0	9	dispersed	transporter	1
g006455	crop5	0	OG04171	0	1	0	5	dispersed	kinase	4
g006456	crop5	0	OG04049	0	1	0	6	transposed	hormone	4
g006457	crop5	0	OG04159	0	1	0	10	dispersed	other	4
g006458	crop5	0	OG04269	0	1	0	11	transposed	other	2
g006459	crop5	0	OG04120	0	1	0	3	transposed	TF	4
g006460	crop5	0	OG04077	0	1	0	8	dispersed	enzyme	4
g006461	crop5	0	OG04288	0	1	0	10	transposed	transporter	2
g006462	crop5	0	OG04163	0	1	0	3	transposed	hormone	4
g006463	crop5	0	OG04367	1	1	0	8	wgd	kinase	1
g006464	crop5	0	OG04201	1	1	0	7	wgd	enzyme	2
g006465	crop5	0	OG04338	1	1	0	8	wgd	TF	2
g006466	crop5	0	OG04212	0	1	0	2	transposed	kinase	3
g006467	crop5	0	OG04334	0	1	0	8	tandem	enzyme	2
g006468	crop5	0	OG04327	0	1	0	3	proximal	enzyme	3
g006469	crop5	0	OG04075	1	1	0	11	wgd	kinase	3
g006470	crop5	0	OG04377	1	1	0	5	wgd	TF	1
g006471	crop5	0	OG04371	0	1	0	6	transposed	TF	2
g006472	crop5	0	OG04094	1	1	0	3	wgd	kinase	1
g006473	crop5	0	OG04269	0	1	0	2	transposed	TF	3
g006474	crop5	0	OG04174	1	1	0	10	wgd	TF	2
g006475	crop5	0	OG04293	0	1	0	3	dispersed	kinase	3
g006476	crop5	0	OG04004	0	0	1	1	singleton	transporter	2
g006477	crop5	0	OG04339	0	1	0	3	proximal	defense	4
g006478	crop5	0	OG04153	0	1	0	4	dispersed	kinase	3
g006479	crop5	0	OG04370	1	1	0	4	wgd	hormone	4
g006480	crop5	0	OG04293	1	1	0	9	wgd	other	1
g006481	crop5	0	OG04119	0	1	0	6	transposed	other	2
g006482	crop5	1	OG04220	0	0	1	1	singleton	transporter	4
g006483	crop5	0	OG04245	0	1	0	3	transposed	other	1
g006484	crop5	0	OG04037	0	1	0	3	dispersed	other	1
g006485	crop5	0	OG04293	0	1	0	3	tandem	hormone	4
g006486	crop5	0	OG04099	0	1	0	9	dispersed	transporter	1
g006487	crop5	0	OG04335	0	1	0	9	transposed	kinase	1
g006488	crop5	0	OG04156	0	1	0	3	dispersed	transporter	3
g006489	crop5	1	OG04363	1	1	0	10	wgd	enzyme	2
g006490	crop5	0	OG04219	1	1	0	2	wgd	TF	3
g006491	crop5	0	OG04025	0	1	0	2	dispersed	enzyme	2
g006492	crop5	0	OG04067	0	1	0	5	dispersed	other	2
g006493	crop5	0	OG04261	0	1	0	9	dispersed	TF	1
g006494	crop5	0	OG04346	0	0	1	1	singleton	defense	4
g006495	crop5	0	OG04150	0	1	0	11	transposed	other	1
g006496	crop5	0	OG04389	0	1	0	6	transposed	other	3
g006497	crop5	0	OG04193	0	1	0	3	dispersed	kinase	2
g006498	crop5	0	OG04160	0	1	0	5	transposed	enzyme	3
g006499	crop5	0	OG04029	0	1	0	5	transposed	TF	3
g006500	crop5	0	OG04378	1	1	0	11	wgd	kinase	3
g006501	crop5	0	OG04332	0	1	0	6	dispersed	hormone	3
g006502	crop5	0	OG04131	0	1	0	8	transposed	other	1
g006503	crop5	0	OG04002	0	1	0	8	dispersed	hormone	4
g006504	crop5	0	OG04324	0	1	0	6	dispersed	other	3
g006505	crop5	0	OG04079	0	1	0	11	dispersed	kinase	2
g006506	crop5	0	OG04191	0	1	0	5	tandem	other	2
g006507	crop5	0	OG04351	0	1	0	5	dispersed	enzyme	1
g006508	crop5	0	OG04149	1	1	0	4	wgd	kinase	1
g006509	crop5	0	OG04332	0	0	1	1	singleton	transporter	3
g006510	crop5	0	OG04078	0	1	0	2	dispersed	other	3
g006511	crop5	0	OG04377	0	1	0	8	tandem	transporter	4
g006512	crop5	0	OG04256	0	1	0	7	transposed	kinase	1
g006513	crop5	0	OG04100	0	1	0	8	dispersed	other	4
g006514	crop5	0	OG04346	0	1	0	9	tandem	other	4
g006515	crop5	0	OG04042	0	1	0	10	tandem	hormone	2
g006516	crop5	0	OG04057	0	0	1	1	singleton	defense	4
g006517	crop5	0	OG04239	0	0	1	1	singleton	kinase	2
g006518	crop5	0	OG04299	0	1	0	5	transposed	transporter	4
g006519	crop5	0	OG04152	1	1	0	4	wgd	TF	3
g006520	crop5	1	OG04395	0	1	0	2	dispersed	defense	4
g006521	crop5	0	OG04111	0	1	0	8	dispersed	enzyme	3
g006522	crop5	0	OG04285	1	1	0	2	wgd	transporter	4
g006523	crop5	0	OG04085	0	1	0	10	proximal	other	2
g006524	crop5	0	OG04205	1	1	0	7	wgd	hormone	3
g006525	crop5	0	OG04024	0	1	0	7	transposed	TF	3
g006526	crop5	0	OG04325	0	1	0	10	dispersed	enzyme	1
g006527	crop5	0	OG04023	0	1	0	8	dispersed	enzyme	4
g006528	crop5	0	OG04261	1	1	0	9	wgd	defense	4
g006529	crop5	1	OG04087	1	1	0	6	wgd	TF	2
g006530	crop5	0	OG04092	0	0	1	1	singleton	kinase	3
g006531	crop5	0	OG04380	0	1	0	9	transposed	other	4
g006532	crop5	0	OG04259	0	1	0	8	dispersed	hormone	1
g006533	crop5	0	OG04388	0	1	0	4	tandem	enzyme	3
g006534	crop5	0	OG04374	0	1	0	11	dispersed	other	4
g006535	crop5	0	OG04137	0	1	0	4	transposed	defense	1
g006536	crop5	0	OG04381	0	0	1	1	singleton	enzyme	2
g006537	crop5	0	OG04085	1	1	0	11	wgd	kinase	4
g006538	crop5	0	OG04343	1	1	0	2	wgd	TF	3
g006539	crop5	0	OG04233	0	1	0	6	tandem	defense	4
g006540	crop5	0	OG04029	0	1	0	4	dispersed	TF	4
g006541	crop5	0	OG04071	0	1	0	11	dispersed	other	4
g006542	crop5	0	OG04354	0	1	0	2	tandem	defense	1
g006543	crop5	0	OG04094	1	1	0	2	wgd	other	4
g006544	crop5	0	OG04127	0	1	0	4	dispersed	enzyme	1
g006545	crop5	0	OG04131	0	1	0	10	transposed	kinase	1
g006546	crop5	0	OG04211	0	1	0	3	dispersed	defense	4
g006547	crop5	1	OG04238	1	1	0	11	wgd	TF	3
g006548	crop5	0	OG04309	1	1	0	11	wgd	TF	4
g006549	crop5	0	OG04379	0	0	1	1	singleton	other	3
g006550	crop5	0	OG04181	0	0	1	1	singleton	TF	3
g006551	crop5	0	OG04388	0	1	0	8	transposed	hormone	1
g006552	crop5	0	OG04067	0	1	0	2	proximal	enzyme	2
g006553	crop5	0	OG04002	1	1	0	8	wgd	TF	1
g006554	crop5	0	OG04015	0	1	0	6	tandem	transporter	1
g006555	crop5	0	OG04018	0	0	1	1	singleton	transporter	2
g006556	crop5	0	OG04138	1	1	0	2	wgd	hormone	3
g006557	crop5	0	OG04318	1	1	0	7	wgd	other	2
g006558	crop5	0	OG04005	0	1	0	2	transposed	transporter	3
g006559	crop5	1	OG04121	1	1	0	9	wgd	TF	1
g006560	crop5	0	OG04002	0	1	0	11	tandem	other	4
g006561	crop5	0	OG04311	0	1	0	4	tandem	defense	1
g006562	crop5	0	OG04043	0	1	0	11	transposed	TF	3
g006563	crop5	0	OG04002	0	0	1	1	singleton	other	3
g006564	crop5	0	OG04087	1	1	0	5	wgd	other	4
g006565	crop5	0	OG04276	0	1	0	5	transposed	enzyme	2
g006566	crop5	0	OG04306	0	0	1	1	singleton	hormone	1
g006567	crop5	0	OG04005	0	1	0	4	transposed	TF	4
g006568	crop5	0	OG04389	0	1	0	4	transposed	other	3
g006569	crop5	0	OG04208	0	1	0	6	transposed	enzyme	1
g006570	crop5	0	OG04119	0	1	0	8	transposed	hormone	2
g006571	crop5	0	OG04374	0	1	0	8	transposed	enzyme	4
g006572	crop5	0	OG04306	0	1	0	7	tandem	enzyme	3
g006573	crop5	0	OG04372	0	1	0	4	transposed	transporter	3
g006574	crop5	0	OG04012	0	0	1	1	singleton	TF	1
g006575	crop5	0	OG04323	0	0	1	1	singleton	enzyme	3
g006576	crop5	0	OG04322	1	1	0	7	wgd	hormone	3
g006577	crop5	0	OG04114	0	0	1	1	singleton	TF	2
g006578	crop5	0	OG04284	0	1	0	6	dispersed	enzyme	2
g006579	crop5	0	OG04055	0	1	0	5	proximal	enzyme	4
g006580	crop5	0	OG04293	0	1	0	4	transposed	other	2
g006581	crop5	0	OG04252	0	1	0	11	tandem	defense	1
g006582	crop5	0	OG04016	0	1	0	4	transposed	other	4
g006583	crop5	0	OG04261	0	1	0	8	tandem	other	1
g006584	crop5	0	OG04049	1	1	0	10	wgd	other	1
g006585	crop5	0	OG04279	1	1	0	11	wgd	TF	4
g006586	crop5	0	OG04315	0	1	0	6	tandem	other	3
g006587	crop5	0	OG04230	0	1	0	8	transposed	other	3
g006588	crop5	0	OG04314	0	1	0	11	transposed	other	3
g006589	crop5	0	OG04103	0	1	0	5	proximal	other	4
g006590	crop5	0	OG04310	0	0	1	1	singleton	enzyme	2
g006591	crop5	0	OG04175	0	1	0	9	dispersed	kinase	2
g006592	crop5	0	OG04231	0	1	0	7	tandem	TF	1
g006593	crop5	0	OG04208	1	1	0	10	wgd	TF	3
g006594	crop5	0	OG04110	1	1	0	5	wgd	hormone	3
g006595	crop5	0	OG04166	0	1	0	8	tandem	defense	1
g006596	crop5	0	OG04163	0	1	0	3	dispersed	other	4
g006597	crop5	0	OG04124	0	1	0	2	transposed	hormone	4
g006598	crop5	1	OG04055	0	1	0	7	tandem	other	2
g006599	crop5	0	OG04201	0	1	0	5	dispersed	hormone	2
g006600	crop5	0	OG04199	0	0	1	1	singleton	kinase	4
g006601	crop5	0	OG04061	0	1	0	7	transposed	hormone	2
g006602	crop5	0	OG04255	0	1	0	7	tandem	other	4
g006603	crop5	0	OG04375	0	1	0	4	dispersed	other	1
g006604	crop5	0	OG04137	0	1	0	11	transposed	defense	3
g006605	crop5	0	OG04262	0	1	0	6	dispersed	kinase	4
g006606	crop5	0	OG04008	0	1	0	8	tandem	transporter	4
g006607	crop5	0	OG04095	0	1	0	10	dispersed	enzyme	3
g006608	crop5	0	OG04078	0	1	0	10	tandem	hormone	3
g006609	crop5	0	OG04086	0	1	0	4	dispersed	enzyme	2
g006610	crop5	0	OG04125	0	1	0	7	tandem	kinase	3
g006611	crop5	0	OG04170	0	1	0	3	transposed	other	4
g006612	crop5	0	OG04376	0	0	1	1	singleton	hormone	3
g006613	crop5	0	OG04347	1	1	0	4	wgd	enzyme	3
g006614	crop5	0	OG04127	0	1	0	7	tandem	enzyme	3
g006615	crop5	0	OG04138	0	0	1	1	singleton	enzyme	3
g006616	crop5	0	OG04091	0	1	0	10	transposed	other	4
g006617	crop5	0	OG04280	0	1	0	4	dispersed	enzyme	3
g006618	crop5	0	OG04183	1	1	0	3	wgd	defense	1
g006619	crop5	0	OG04358	0	1	0	6	tandem	other	1
g006620	crop5	0	OG04116	0	1	0	3	tandem	defense	2
g006621	crop5	0	OG04135	0	0	1	1	singleton	TF	1
g006622	crop5	0	OG04023	1	1	0	6	wgd	transporter	2
g006623	crop5	0	OG04153	0	1	0	5	transposed	TF	2
g006624	crop5	0	OG04339	0	1	0	2	tandem	enzyme	1
g006625	crop5	0	OG04126	1	1	0	10	wgd	enzyme	1
g006626	crop5	0	OG04292	1	1	0	8	wgd	other	1
g006627	crop5	0	OG04277	1	1	0	3	wgd	kinase	4
g006628	crop5	0	OG04098	0	1	0	7	tandem	defense	4
g006629	crop5	0	OG04323	0	1	0	4	dispersed	hormone	2
g006630	crop5	0	OG04181	1	1	0	2	wgd	kinase	4
g006631	crop5	0	OG04382	0	1	0	5	transposed	other	3
g006632	crop5	0	OG04243	0	1	0	3	transposed	TF	2
g006633	crop5	0	OG04186	0	0	1	1	singleton	enzyme	4
g006634	crop5	0	OG04125	0	1	0	4	proximal	enzyme	1
g006635	crop5	0	OG04332	0	1	0	7	dispersed	transporter	4
g006636	crop5	0	OG04340	0	1	0	9	tandem	defense	1
g006637	crop5	0	OG04236	0	1	0	3	transposed	enzyme	3
g006638	crop5	0	OG04264	0	1	0	2	dispersed	TF	4
g006639	crop5	0	OG04271	1	1	0	2	wgd	hormone	2
g006640	crop5	0	OG04155	0	1	0	3	transposed	enzyme	4
g006641	crop5	0	OG04010	1	1	0	4	wgd	transporter	1
g006642	crop5	0	OG04199	0	1	0	6	dispersed	transporter	2
g006643	crop5	0	OG04018	1	1	0	6	wgd	TF	4
g006644	crop5	0	OG04240	0	0	1	1	singleton	enzyme	3
g006645	crop5	0	OG04374	0	0	1	1	singleton	kinase	3
g006646	crop5	0	OG04113	0	1	0	2	dispersed	hormone	3
g006647	crop5	0	OG04354	1	1	0	4	wgd	enzyme	2
g006648	crop5	0	OG04060	0	1	0	3	transposed	hormone	3
g006649	crop5	0	OG04172	1	1	0	7	wgd	TF	2
g006650	crop5	0	OG04061	1	1	0	9	wgd	other	1
g006651	crop5	0	OG04322	0	1	0	10	transposed	other	4
g006652	crop5	0	OG04188	0	1	0	2	tandem	kinase	2
g006653	crop5	0	OG04141	0	1	0	2	dispersed	TF	3
g006654	crop5	0	OG04210	1	1	0	2	wgd	other	3
g006655	crop5	0	OG04164	0	1	0	2	transposed	other	1
g006656	crop5	0	OG04201	0	1	0	11	transposed	other	3
g006657	crop5	0	OG04082	1	1	0	8	wgd	kinase	2
g006658	crop5	0	OG04357	0	1	0	6	tandem	TF	2
g006659	crop5	0	OG04194	0	1	0	9	transposed	transporter	2
g006660	crop5	0	OG04019	1	1	0	5	wgd	other	3
g006661	crop5	0	OG04339	1	1	0	8	wgd	TF	4
g006662	crop5	0	OG04196	1	1	0	7	wgd	defense	1
g006663	crop5	0	OG04280	0	1	0	10	proximal	defense	2
g006664	crop5	0	OG04166	1	1	0	3	wgd	kinase	1
g006665	crop5	0	OG04166	0	1	0	11	tandem	kinase	4
g006666	crop5	0	OG04295	0	1	0	8	tandem	enzyme	1
g006667	crop5	0	OG04353	0	1	0	6	proximal	other	4
g006668	crop5	0	OG04391	0	1	0	3	proximal	other	1
g006669	crop5	1	OG04114	1	1	0	2	wgd	TF	4
g006670	crop5	0	OG04017	1	1	0	10	wgd	other	3
g006671	crop5	0	OG04113	0	1	0	7	proximal	other	2
g006672	crop5	0	OG04154	1	1	0	4	wgd	enzyme	2
